icao24,firstSeen,estDepartureAirport,lastSeen,estArrivalAirport,callsign,estDepartureAirportHorizDistance,estDepartureAirportVertDistance,estArrivalAirportHorizDistance,estArrivalAirportVertDistance,departureAirportCandidatesCount,arrivalAirportCandidatesCount
4cc52a,1614128166,KJFK,1614151409,EBLG,SVA3922 ,2248,369,2626.0,94.0,0,3
a9ddb0,1614127924,KJFK,1614149665,EGLL,AAL106  ,3000,217,1303.0,86.0,0,6
abea64,1614127837,KJFK,1614131255,KROC,RPA5663 ,1343,300,613.0,27.0,0,12
ad4804,1614127564,KJFK,1614135791,KMCO,JBU901  ,2331,399,6548.0,199.0,0,7
c04599,1614127434,KJFK,1614131627,CYHM,CJT2010 ,1511,415,858.0,21.0,0,6
a3dc47,1614127354,KJFK,1614136106,KFLL,DAL1644 ,2094,346,509.0,71.0,0,4
ab6fbf,1614127227,KJFK,1614149920,EGLL,DAL1    ,2900,346,1219.0,86.0,0,6
a7ac54,1614126725,KJFK,1614149837,KSFO,ASA657  ,2394,316,520.0,72.0,1,5
adb35c,1614125387,KJFK,1614146728,KLAX,JBU1523 ,2644,300,2862.0,0.0,1,7
ad846f,1614124865,KJFK,1614135748,TJSJ,JBU2503 ,1813,437,2419.0,20.0,0,1
ac21e4,1614124785,KJFK,1614135899,TJSJ,DAL1859 ,1826,300,2666.0,27.0,0,1
ab4866,1614124656,KJFK,1614147959,LFPG,DAL262  ,2008,316,3428.0,180.0,0,8
a448ba,1614124553,KJFK,1614134652,,DAL1985 ,1509,262,,,0,0
4ca5c7,1614124361,KJFK,1614145098,EIDW,EIN104  ,1463,262,2006.0,78.0,0,4
4243df,1614124279,KJFK,1614153508,UUEE,AFL103  ,2335,262,5485.0,77.0,0,0
a3f00a,1614123785,KJFK,1614144672,KSEA,ATN3452 ,1523,331,1419.0,124.0,0,11
ac8217,1614123294,KJFK,1614129999,KATL,DAL399  ,2267,384,2678.0,15.0,0,20
48ae05,1614123178,KJFK,1614150318,EPWA,LOT7827 ,3625,407,2029.0,125.0,0,1
aaaa92,1614122844,KJFK,1614142439,KLAX,AAL3    ,2067,300,2271.0,22.0,0,7
448466,1614122392,KJFK,1614145776,EBLG,FRH522  ,2205,262,2205.0,109.0,0,3
a11d47,1614122203,KJFK,1614142970,KLAX,DAL313  ,1414,308,1216.0,22.0,0,8
a9605b,1614122090,KJFK,1614176092,RKSI,SOO7923 ,2674,316,5288.0,99.0,0,1
a3a990,1614121779,KJFK,1614132978,KMSP,DAL933  ,1496,338,1628.0,117.0,0,9
ab0a9d,1614121330,KJFK,1614139559,KSLC,DAL765  ,2371,437,1767.0,76.0,0,3
a781d7,1614121233,KJFK,1614130135,KFLL,JBU1401 ,2433,415,516.0,56.0,0,4
a988f0,1614120657,KJFK,1614141816,KSEA,DAL307  ,1811,399,1042.0,116.0,0,11
4ca936,1614120375,KJFK,1614148040,LIRF,AZA60M  ,2988,399,2890.0,110.0,0,3
a399b9,1614118116,KJFK,1614123995,KDTW,EDV5189 ,1739,415,12764.0,641.0,0,6
869582,1614117245,KJFK,1614167465,RJTT,ANA109  ,2529,346,6889.0,217.0,0,1
aacf19,1614116472,KJFK,1614125908,KMIA,JBU2693 ,1852,476,2177.0,20.0,0,5
aded77,1614115766,KJFK,1614124649,KMCF,JBU125  ,1006,300,4945.0,391.0,0,6
a37af8,1614115699,KJFK,1614124689,KMIA,AAL1184 ,2298,392,2451.0,35.0,0,5
42449c,1614115386,KJFK,1614151316,LLBG,ELY842  ,2637,277,2202.0,4.0,0,4
adf128,1614115264,KJFK,1614117535,,JBU2637 ,1855,453,,,0,0
a1be10,1614115164,KJFK,1614124018,KORD,RPA5701 ,1275,377,2164.0,54.0,0,4
0d075f,1614115084,KJFK,1614132802,MMMX,AMX409  ,2521,338,5719.0,132.0,0,1
ab772d,1614114372,KJFK,1614135706,KLAX,DAL309  ,2679,468,1361.0,7.0,0,8
abb775,1614113456,KJFK,1614119912,KATL,DAL45   ,1772,407,2854.0,7.0,0,20
a43f3c,1614113357,KJFK,1614121413,KMCO,DAL760  ,1360,270,7921.0,290.0,0,8
a19cc7,1614113284,KJFK,1614115339,,JBU1309 ,2775,529,,,0,0
ade609,1614113023,KJFK,1614121195,KMCO,JBU84   ,1135,354,6920.0,245.0,0,6
a37023,1614112939,KJFK,1614121539,KMCF,DAL753  ,1422,338,1288.0,689.0,0,7
a42b45,1614112809,KJFK,1614121480,KMIA,DAL1521 ,1669,377,3008.0,66.0,0,5
a42efc,1614112562,KJFK,1614121446,KFLL,DAL693  ,1301,300,949.0,40.0,0,4
a78cfc,1614112490,KJFK,1614123542,TJSJ,JBU2403 ,2027,346,3690.0,103.0,0,1
ad734a,1614112359,KJFK,1614119758,,JBU2153 ,937,331,,,0,0
a44ca0,1614112234,KJFK,1614121430,KRSW,DAL1525 ,1163,338,2780.0,21.0,0,8
abf1d2,1614111990,KJFK,1614114627,KDCA,RPA5762 ,875,354,1970.0,94.0,0,5
ad5329,1614111786,KJFK,1614120765,KRSW,JBU1729 ,888,300,3716.0,82.0,0,9
a3e9b2,1614111712,KJFK,1614122164,KMSP,DAL978  ,1534,354,2612.0,193.0,0,9
a32814,1614110790,KJFK,1614113142,KBOS,EDV4694 ,998,445,2344.0,207.0,0,3
a44a48,1614110499,KJFK,1614114477,KRDU,EDV4636 ,729,300,2712.0,73.0,0,6
ad8fa4,1614110392,KJFK,1614119182,KFLL,JBU1171 ,849,270,963.0,40.0,0,4
a1a0c4,1614109145,KJFK,1614130379,,JBU1769 ,1541,323,,,0,0
a7b0c4,1614108980,KJFK,1614117112,KMCO,JBU1001 ,1264,331,6509.0,222.0,0,7
ac89f7,1614108881,KJFK,1614110961,,JBU1537 ,2461,468,,,0,0
04c11a,1614107539,KJFK,1614154322,HKJK,KQA003  ,2863,338,1687.0,54.0,0,3
acb4c1,1614107431,KJFK,1614118388,TJSJ,DAL1853 ,2440,453,3563.0,96.0,0,1
acaa77,1614106619,KJFK,1614125546,KPHX,AAL658  ,2165,476,1688.0,10.0,0,10
4bb18a,1614104256,KJFK,1614136255,LTFM,THY4    ,2829,308,7020.0,236.0,0,2
aaf111,1614103814,KJFK,1614105528,,DAL1855 ,2154,392,,,0,0
ace60c,1614103697,KJFK,1614105385,,DAL1908 ,1626,293,,,0,0
a18284,1614103608,KJFK,1614121398,SKBO,DAL253  ,1167,308,3727.0,34.0,0,2
a1b2a8,1614102267,KJFK,1614103946,,JBU1409 ,1649,361,,,0,0
89911c,1614102162,KJFK,1614128294,6AK5,CAL5321 ,2895,399,3958.0,120.0,0,14
a38c60,1614101976,KJFK,1614108507,KATL,DAL418  ,828,217,1624.0,0.0,0,22
867ff0,1614101897,KJFK,1614151844,RJTT,JAL5    ,2936,392,6888.0,233.0,0,1
a60806,1614101770,KJFK,1614104159,KMDT,N488TM  ,1684,460,2578.0,149.0,0,16
4b8467,1614101468,KJFK,1614105189,KJFK,THY6568 ,3127,300,2647.0,239.0,0,1
a561fd,1614100594,KJFK,1614103336,,GTI539  ,1111,323,,,0,0
a14104,1614100513,KJFK,1614121300,KLAX,DAL326  ,1543,270,1801.0,38.0,0,8
71c008,1614100426,KJFK,1614149444,RKSI,KAL082  ,2452,277,7175.0,213.0,0,1
a1a458,1614100296,KJFK,1614109087,KFLL,JBU2201 ,2138,369,488.0,33.0,0,4
a8b8ba,1614099851,KJFK,1614108565,KMIA,JBU2593 ,1554,270,2429.0,12.0,0,4
a83e86,1614099780,KJFK,1614110351,,JBU787  ,2070,384,,,0,0
ac77d3,1614099227,KJFK,1614108953,,AAL1704 ,1806,308,,,0,0
a6f63b,1614098973,KJFK,1614102218,MA72,KAP396  ,589,224,1123.0,1189.0,0,3
a3b111,1614098809,KJFK,1614106697,KMCO,DAL1752 ,961,270,7304.0,260.0,0,8
a3c246,1614098350,KJFK,1614106938,KFLL,DAL1695 ,1740,377,477.0,48.0,0,4
ad8bed,1614098245,KJFK,1614106362,KMCO,JBU789  ,1650,445,4607.0,130.0,0,7
a19d0d,1614098152,KJFK,1614100228,,JBU627  ,1736,338,,,0,0
ac1e2d,1614097878,KJFK,1614100109,,DAL1933 ,2330,468,,,0,0
aa7fa1,1614097656,KJFK,1614106528,KMIA,DAL1371 ,1289,194,3153.0,50.0,0,4
ac10af,1614097569,KJFK,1614099058,,DAL1905 ,1816,338,,,0,0
a7b832,1614096460,KJFK,1614104237,,JBU2353 ,1292,300,,,0,0
acbf73,1614095686,KJFK,1614098774,KJFK,N920PD  ,11099,125,9641.0,102.0,0,2
8695c6,1614095477,KJFK,1614144914,RJAA,ANA9    ,2458,453,16589.0,757.0,0,0
ab249e,1614094041,KJFK,1614104155,,DAL621  ,2074,430,,,0,0
a3f579,1614093243,KJFK,1614099689,KSDF,UPS5517 ,939,338,2220.0,7.0,0,11
a4c7e5,1614093167,KJFK,1614093929,KJFK,N407NY  ,10930,148,9659.0,133.0,0,2
adde95,1614092973,KJFK,1614112820,KLAS,JBU211  ,2278,445,1424.0,39.0,0,3
acb963,1614092921,KJFK,1614096808,KJFK,N919PD  ,11317,194,9754.0,125.0,0,2
acb1f5,1614092872,KJFK,1614098718,KJFK,N917PD  ,9710,125,9744.0,140.0,0,2
a8e20f,1614092835,KJFK,1614110366,MMMX,DAL603  ,1002,262,5712.0,155.0,0,1
a6f581,1614092764,KJFK,1614106182,KAUS,SCX3023 ,3121,361,1628.0,43.0,0,6
ad6c3b,1614092562,KJFK,1614103157,,AAL816  ,1691,239,,,0,0
ac756c,1614092362,KJFK,1614107876,,AAL806  ,2208,453,,,0,0
a9f67d,1614092131,KJFK,1614098088,KCVG,CKS9828 ,1301,392,10471.0,565.0,0,10
ace785,1614091800,KJFK,1614113549,KSEA,ASA160  ,1746,293,1227.0,101.0,0,11
a3f473,1614091714,KJFK,1614098568,KATL,JBU1919 ,1607,399,1257.0,38.0,0,22
a9a901,1614091645,KJFK,1614128686,KJFK,DAL719  ,2270,430,1154.0,102.0,0,1
a1f0b4,1614091530,KJFK,1614099447,KORD,RPA5725 ,2607,476,1692.0,23.0,0,4
0c2075,1614091440,KJFK,1614108899,MPTO,CMP875  ,1805,293,8804.0,316.0,0,3
a0e869,1614091343,KJFK,1614098508,,FDX442  ,2105,437,,,0,0
ac06be,1614091261,KJFK,1614093412,KBOS,RPA5732 ,839,270,10504.0,611.0,0,1
a448ba,1614091211,KJFK,1614099201,,DAL1969 ,2351,491,,,0,0
a3e011,1614091134,KJFK,1614096119,KDTW,EDV4702 ,1804,369,13504.0,778.0,0,5
a72b6b,1614091055,KJFK,1614100673,,JBU851  ,1218,308,,,0,0
a44240,1614090976,KJFK,1614101391,,DAL1955 ,1297,201,,,0,0
ad8836,1614090800,KJFK,1614093256,,JBU137  ,2384,377,,,0,0
abf1d2,1614090700,KJFK,1614095275,,RPA5609 ,555,217,,,0,0
a1e14a,1614090621,KJFK,1614116917,EDDP,ABX971  ,2281,277,3132.0,111.0,0,6
a80d40,1614089982,KJFK,1614108141,KSLC,JBU871  ,1455,316,1241.0,92.0,0,3
a1c935,1614089882,KJFK,1614099125,,RPA5832 ,1070,277,,,0,0
a45552,1614089798,KJFK,1614112289,KSMF,ATN3430 ,2063,323,2608.0,22.0,0,20
aa1dcd,1614089695,KJFK,1614110283,KHHR,AAL1    ,2195,316,3531.0,63.0,0,7
ad2f71,1614089540,KJFK,1614101069,TJSJ,JBU403  ,2959,453,2573.0,35.0,0,1
a0dd44,1614089400,KJFK,1614096820,,FDX628  ,1812,407,,,0,0
a79821,1614089138,KJFK,1614097757,KMCF,JBU1225 ,1265,247,2412.0,681.0,0,7
a114ed,1614089047,KJFK,1614090627,KPHL,UPS3124 ,559,308,2684.0,118.0,0,11
a968df,1614088969,KJFK,1614108454,KLAS,DAL325  ,1590,369,1521.0,70.0,0,4
ac8e1d,1614088906,KJFK,1614123605,KJFK,AAL978  ,2315,354,3975.0,186.0,0,2
a05434,1614088811,KJFK,1614095909,,FDX869  ,2668,453,,,0,0
a2f13a,1614088650,KJFK,1614095409,KSDF,UPS2111 ,1225,346,1782.0,14.0,0,12
a700ac,1614087961,KJFK,1614094552,KATL,DAL417  ,807,217,2253.0,14.0,0,20
a3bd81,1614087905,KJFK,1614092398,KRDU,EDV4804 ,1429,567,3530.0,96.0,0,6
ab6b45,1614087826,KJFK,1614089505,,DAL1917 ,1645,239,,,0,0
a74f33,1614087757,KJFK,1614089872,,JBU409  ,2075,316,,,0,0
a72f22,1614087423,KJFK,1614095548,KMCO,JBU83   ,1765,277,7054.0,229.0,0,8
ac8217,1614086984,KJFK,1614089128,,DAL1845 ,1485,186,,,0,0
a19910,1614086881,KJFK,1614096373,,JBU379  ,2236,384,,,0,0
406c3a,1614086735,KJFK,1614108307,EGLL,VIR686Q ,1363,148,1542.0,86.0,0,6
ac0dd9,1614086684,KJFK,1614095699,KMIA,AAL2425 ,2286,346,3151.0,28.0,0,4
ac21e4,1614086613,KJFK,1614098069,TJSJ,DAL639  ,2173,354,2321.0,20.0,0,1
a42b45,1614086551,KJFK,1614095238,KMCF,DAL2063 ,2710,498,2467.0,605.0,0,6
abea11,1614086475,KJFK,1614096653,,AAL1327 ,1479,178,,,0,0
ad7e6f,1614086393,KJFK,1614108514,KSFO,JBU15   ,1324,209,727.0,72.0,0,5
ab7ae4,1614086261,KJFK,1614106538,KLAX,DAL302  ,2231,331,1536.0,7.0,0,8
adb723,1614086196,KJFK,1614107286,KHHR,JBU323  ,3242,460,3494.0,63.0,0,7
a98539,1614086012,KJFK,1614101659,KDEN,DAL875  ,928,224,3368.0,5.0,0,20
a8e1f6,1614085951,KJFK,1614102982,MMMX,DAL625  ,1295,293,6536.0,170.0,0,1
ac8289,1614085871,KJFK,1614094844,KFLL,JBU201  ,1817,316,494.0,63.0,0,4
a78cfc,1614085744,KJFK,1614094329,KPBI,JBU53   ,1367,331,14527.0,619.0,0,2
a98219,1614085669,KJFK,1614107818,KSFO,DAL301  ,869,178,926.0,64.0,0,5
a2d27c,1614085609,KJFK,1614089998,KRDU,JBU285  ,1936,445,3164.0,57.0,0,6
a6c013,1614085532,KJFK,1614091276,TXKF,JBU2231 ,1831,407,2702.0,42.0,0,0
ad4f72,1614085455,KJFK,1614100375,TBPB,JBU1261 ,1433,354,2034.0,9.0,0,0
a98445,1614085393,KJFK,1614094585,KMIA,JBU2293 ,1617,316,2987.0,2.0,0,4
a43f3c,1614085143,KJFK,1614093528,KMCO,DAL1065 ,1048,171,7703.0,260.0,0,8
a75b65,1614085085,KJFK,1614090428,KCLT,AAL1444 ,2704,552,4898.0,168.0,0,6
a1be10,1614084344,KJFK,1614089209,,RPA5724 ,923,217,,,0,0
a014c9,1614084246,KJFK,1614106815,KSFO,AAL76   ,2366,407,642.0,80.0,0,5
a96171,1614084154,KJFK,1614105252,KSEA,DAL308  ,2141,430,1078.0,109.0,0,11
ad56e0,1614084040,KJFK,1614085757,,JBU1057 ,1186,201,,,0,0
405f33,1614083941,KJFK,1614106379,EGNX,DHK972  ,2511,331,925.0,24.0,0,3
a6587b,1614083770,KJFK,1614093057,KRSW,JBU729  ,2537,354,2635.0,1.0,0,8
a781d7,1614083679,KJFK,1614093411,,JBU751  ,2675,460,,,0,0
ad846f,1614083614,KJFK,1614085524,,JBU869  ,2994,316,,,0,0
aa4cf5,1614083329,KJFK,1614089390,KCVG,ATN3213 ,2523,140,12308.0,603.0,0,8
a6f637,1614083157,KJFK,1614092157,KMIA,LXJ548  ,2666,346,2796.0,2.0,0,4
a3d890,1614082860,KJFK,1614091880,KFLL,DAL703  ,2316,407,1446.0,33.0,0,4
a997cc,1614082757,KJFK,1614101587,KSLC,DAL706  ,2165,300,2581.0,15.0,0,3
a44ca0,1614082385,KJFK,1614091599,KRSW,DAL1396 ,2949,316,2597.0,16.0,0,8
a37023,1614082283,KJFK,1614091417,KMIA,DAL958  ,1651,232,2243.0,12.0,0,5
ab44a7,1614082203,KJFK,1614097464,,AAL2896 ,2474,194,,,0,0
a3dbd0,1614081103,KJFK,1614083382,KBOS,JBU518  ,1512,232,3318.0,199.0,0,3
aa6ccb,1614080986,KJFK,1614089922,KMIA,AAL1101 ,2029,209,2977.0,28.0,0,4
adf128,1614080161,KJFK,1614082458,,JBU2237 ,3145,476,,,0,0
a95c38,1614078832,KJFK,1614080875,KMDT,CKS9558 ,2468,232,2303.0,126.0,0,16
ab4489,1614078672,KJFK,1614085379,KATL,DAL424  ,2789,377,1979.0,7.0,0,20
aded77,1614078595,KJFK,1614080965,,JBU935  ,2586,354,,,0,0
ab4c15,1614078470,KJFK,1614084086,KCLT,AAL2643 ,1547,247,5475.0,191.0,0,6
a1a0c4,1614078121,KJFK,1614087057,KFLL,JBU1    ,2451,338,1191.0,40.0,0,4
06a07b,1614077378,KJFK,1614102261,LIMC,QTR8003 ,2679,239,589.0,203.0,0,4
ad734a,1614075786,KJFK,1614085434,,JBU559  ,1839,316,,,0,0
ade609,1614075713,KJFK,1614077900,,JBU2137 ,2789,338,,,0,0
a19cc7,1614075647,KJFK,1614077780,,JBU209  ,2583,377,,,0,0
a99293,1614073855,KJFK,1614079793,KCVG,CKS656  ,1352,239,6665.0,366.0,0,9
c0753b,1614070742,KJFK,1614075946,CYHM,SLQ9743 ,1656,117,1493.0,158.0,0,6
a61ce7,1614067973,KJFK,1614091787,MNMG,TAI567  ,2588,171,42.0,13.0,0,2
71c285,1614067231,KJFK,1614118998,RKSI,KAL8252 ,2552,300,6915.0,183.0,0,1
4d0107,1614062494,KJFK,1614086048,ELLX,CLX6601 ,2563,79,491.0,155.0,0,2
aace5c,1614061386,KJFK,1614083105,EGLL,AAL9821 ,2573,323,1392.0,86.0,0,6
06a0e9,1614061268,KJFK,1614103642,OTHH,QTR59U  ,2816,377,4692.0,80.0,0,1
acb963,1614060779,KJFK,1614062856,KJFK,N919PD  ,10638,163,9879.0,87.0,0,2
0c2065,1614060515,KJFK,1614078144,MPTO,CMP807  ,2423,346,8106.0,271.0,0,3
8990e1,1614059426,KJFK,1614113153,RCTP,EVA031  ,2612,163,12281.0,546.0,0,2
a36110,1614056586,KJFK,1614062548,KCVG,ABX152  ,2221,430,8908.0,458.0,0,9
c010e6,1614056289,KJFK,1614059997,CYHM,CJT246  ,1977,300,1762.0,105.0,0,7
ab60e3,1614056134,KJFK,1614082978,,DAL156  ,3078,277,,,0,0
461f56,1614055806,KJFK,1614082129,EFHK,FIN16   ,1905,361,4588.0,128.0,0,2
4bb14a,1614055598,KJFK,1614087017,LTFM,THY12   ,2874,262,6220.0,190.0,0,2
aac5ec,1614054180,KJFK,1614075494,KLAX,SCX3053 ,2920,293,937.0,38.0,0,7
8964a1,1614053636,KJFK,1614096930,OMDB,UAE202  ,3090,354,2256.0,34.0,0,2
76cce4,1614053197,KJFK,1614116835,WSSS,SIA23   ,2096,285,7822.0,397.0,0,6
a40e1c,1614053096,KJFK,1614059536,KSDF,UPS1111 ,1850,377,1726.0,37.0,0,11
a6a728,1614052725,KJFK,1614058814,KIND,FDX1612 ,1981,323,1376.0,61.0,0,29
ad5697,1614052576,KJFK,1614059917,,FDX1292 ,1863,293,,,0,0
a05cf0,1614052489,KJFK,1614059689,KRFD,UPS1125 ,2456,430,8104.0,474.0,0,30
ac89f7,1614051205,KJFK,1614053339,,JBU437  ,1688,255,,,0,0
407699,1614050529,KJFK,1614071967,EGLL,VIR688  ,1926,369,1267.0,93.0,0,6
a15b2f,1614050195,KJFK,1614057295,,FDX1276 ,2305,285,,,1,0
394a15,1614049213,KJFK,1614072047,LFPG,AFR5395 ,2119,415,2397.0,73.0,0,8
ab649a,1614048249,KJFK,1614080941,SBGR,DAL471  ,2953,285,2342.0,12.0,0,2
06a121,1614047504,KJFK,1614089900,OTHH,QTR59G  ,2814,300,2327.0,41.0,0,1
4005c1,1614047367,KJFK,1614069203,EGLL,BAW14K  ,3316,361,1291.0,86.0,0,6
4850e6,1614047249,KJFK,1614070979,EHAM,KLM644  ,2837,247,2152.0,118.0,0,0
a3f473,1614046863,KJFK,1614050397,KBUF,JBU102  ,1873,285,1792.0,98.0,0,15
a36553,1614046786,KJFK,1614049277,KSYR,JBU2516 ,1635,346,3303.0,206.0,0,12
a24aca,1614046617,KJFK,1614048766,KBOS,JBU1318 ,2974,453,3715.0,230.0,0,3
406d4c,1614045387,KJFK,1614066948,EGLL,VIR606N ,2336,300,1183.0,86.0,0,6
a87fe4,1614045101,KJFK,1614051449,KATL,GTI450  ,2201,361,1655.0,0.0,0,21
a83e86,1614044807,KJFK,1614047935,,JBU1009 ,2409,270,,,0,0
aa7fa1,1614044578,KJFK,1614052948,KMCO,DAL1717 ,2571,392,6611.0,191.0,0,7
4005bb,1614043364,KJFK,1614065395,EGLL,BAW116  ,2051,316,2175.0,63.0,0,6
a97dcb,1614042936,KJFK,1614064485,KSFO,DAL673  ,1689,377,591.0,72.0,0,5
a3dc47,1614042888,KJFK,1614052529,KMIA,DAL1629 ,2667,521,4109.0,66.0,0,7
aaf111,1614042805,KJFK,1614045237,,DAL1975 ,2519,392,,,0,0
a1a924,1614042549,KJFK,1614045749,KDCA,RPA5658 ,1133,300,97.0,10.0,0,5
abf1d2,1614042495,KJFK,1614046055,KBUF,RPA5754 ,1563,392,2526.0,143.0,0,15
ad8bed,1614042364,KJFK,1614047232,,JBU2837 ,2206,384,,,0,0
a9bd9a,1614042128,KJFK,1614063875,EGLL,AAL106  ,2652,316,1055.0,86.0,0,6
a230d6,1614041990,KJFK,1614044456,KBOS,RPA5740 ,2038,392,1983.0,169.0,0,3
3965a0,1614041825,KJFK,1614064610,LFPG,AFR007  ,2623,430,5713.0,50.0,0,8
4841ad,1614041513,KJFK,1614064396,EHAM,KLM642  ,1866,354,3244.0,80.0,0,0
ac06be,1614041450,KJFK,1614044953,KROC,RPA5663 ,2064,453,697.0,65.0,0,12
a11d47,1614041216,KJFK,1614063567,LEMD,DAL3336 ,2451,361,123.0,159.0,0,3
a4278e,1614040739,KJFK,1614050150,KFLL,DAL1644 ,2151,331,476.0,63.0,0,4
aca29a,1614040105,KJFK,1614048837,KMCO,JBU901  ,2034,377,6247.0,161.0,0,5
0d08a5,1614039577,KJFK,1614057917,MMMX,AMX409  ,2872,209,5356.0,86.0,0,1
ace60c,1614039441,KJFK,1614050844,TJSJ,DAL1859 ,2700,407,2330.0,12.0,0,1
ad60b7,1614039340,KJFK,1614059229,KLAX,JBU1523 ,2845,361,2355.0,45.0,0,7
a7ac54,1614039234,KJFK,1614061796,KSFO,ASA657  ,3215,399,499.0,87.0,0,5
ac10af,1614038600,KJFK,1614040271,,DAL1943 ,2408,407,,,0,0
a43f3c,1614038420,KJFK,1614049334,,DAL1985 ,1982,338,,,0,0
a7b0c4,1614038277,KJFK,1614059699,KSMF,JBU361  ,1480,293,1738.0,61.0,0,20
adf4e9,1614038224,KJFK,1614049735,TJSJ,JBU2503 ,1623,346,2451.0,20.0,0,1
ab3133,1614037826,KJFK,1614044557,KATL,DAL399  ,1489,285,2492.0,23.0,0,20
a52e5b,1614037689,KJFK,1614059129,KSEA,ATN3452 ,1546,422,898.0,93.0,0,12
a73a57,1614037597,KJFK,1614038771,KISP,XLS525  ,844,331,1377.0,99.0,0,3
4b1917,1614037463,KJFK,1614061552,LSZH,SWR15X  ,2245,285,1106.0,187.0,0,7
aaaa92,1614036940,KJFK,1614056056,KLAX,AAL3    ,2371,323,2535.0,22.0,0,7
a385c8,1614035846,KJFK,1614045012,KMSP,DAL933  ,1504,399,3086.0,178.0,0,11
a14104,1614035740,KJFK,1614055108,KLAX,DAL313  ,1604,361,1579.0,7.0,0,8
4ca842,1614035633,KJFK,1614055882,EIDW,EIN104  ,1739,354,2259.0,101.0,0,4
a4caba,1614035529,KJFK,1614058376,EHAM,DAL46   ,1336,346,2139.0,110.0,0,0
ab1979,1614035171,KJFK,1614052408,KBTF,DAL765  ,1683,293,16702.0,1582.0,0,4
abac50,1614034205,KJFK,1614059135,LIMC,DAL3464 ,2032,392,800.0,203.0,0,4
ab0416,1614033939,KJFK,1614043548,KFLL,JBU1401 ,2025,361,555.0,56.0,0,4
a95c2f,1614033826,KJFK,1614082625,RJAA,NCR885  ,2727,262,14014.0,650.0,0,0
a95dba,1614033717,KJFK,1614054886,KSEA,DAL307  ,1475,338,973.0,86.0,0,11
a3f3dc,1614031903,KJFK,1614036919,KDTW,EDV5189 ,572,171,12284.0,679.0,0,7
a9c5c5,1614031855,KJFK,1614041542,KMIA,JBU2693 ,1903,346,2294.0,12.0,0,5
a44240,1614031547,KJFK,1614041267,KRSW,DAL1525 ,1558,338,2410.0,9.0,0,8
a98219,1614031278,KJFK,1614053020,KSFO,DAL311  ,1783,338,510.0,72.0,0,5
86951c,1614031157,KJFK,1614081906,RJTT,ANA109  ,2585,338,6553.0,256.0,0,1
a37b0c,1614030076,KJFK,1614039871,KMIA,AAL1184 ,2126,415,3655.0,73.0,0,5
a1b2a8,1614029884,KJFK,1614038998,KMCO,JBU84   ,2289,445,3635.0,16.0,0,6
aded77,1614029786,KJFK,1614039130,FL35,JBU125  ,1684,453,10215.0,528.0,0,9
a3b808,1614029707,KJFK,1614036704,KATL,JBU719  ,1286,293,3094.0,30.0,0,20
ad734a,1614029608,KJFK,1614031245,,JBU2637 ,1614,300,,,0,0
a23844,1614028950,KJFK,1614036383,KORD,RPA5701 ,1297,392,3108.0,130.0,0,3
a1a0c4,1614028733,KJFK,1614030327,,JBU1309 ,1587,392,,,0,0
ab6fbf,1614028283,KJFK,1614048611,KLAX,DAL309  ,1667,270,1394.0,15.0,0,8
a24aca,1614028110,KJFK,1614031464,KROC,JBU486  ,1423,316,865.0,73.0,0,13
a44cfd,1614028050,KJFK,1614036764,KMCO,DAL760  ,1933,300,4434.0,77.0,0,7
ab00d6,1614027430,KJFK,1614032263,KDTW,DAL9964 ,1152,338,13851.0,755.0,0,5
ab35d3,1614027276,KJFK,1614034099,KATL,DAL45   ,1314,186,3268.0,30.0,0,20
aa4252,1614027019,KJFK,1614038362,TJSJ,JBU2403 ,1706,217,1712.0,10.0,0,1
a3d890,1614026804,KJFK,1614035793,FL35,DAL753  ,1302,285,4778.0,848.0,0,7
a37023,1614026261,KJFK,1614035892,KMIA,DAL1521 ,1998,399,3008.0,50.0,0,5
a42b45,1614026175,KJFK,1614035728,KFLL,DAL693  ,1420,270,795.0,63.0,0,4
a3e011,1614025936,KJFK,1614028512,KBOS,EDV4694 ,1760,476,2357.0,115.0,0,3
adf128,1614025862,KJFK,1614034514,FD15,JBU2153 ,1858,476,29570.0,1609.0,0,0
a1c935,1614025720,KJFK,1614029151,KDCA,RPA5762 ,950,217,1104.0,56.0,0,5
ac623c,1614025592,KJFK,1614027898,0NK6,EDV4888 ,678,163,2269.0,699.0,0,3
7380c0,1614025510,KJFK,1614061118,LLBG,ELY014  ,3234,354,2798.0,42.0,0,4
ad8836,1614025290,KJFK,1614035221,KRSW,JBU1729 ,961,232,2629.0,13.0,0,8
a3c9a1,1614024914,KJFK,1614034140,KMSP,DAL978  ,1689,277,3747.0,216.0,0,10
a8d224,1614024460,KJFK,1614029388,KRDU,EDV4636 ,922,255,2708.0,50.0,0,6
a1a924,1614024381,KJFK,1614027977,KBUF,RPA5757 ,920,209,1787.0,136.0,0,15
ad4bcb,1614024270,KJFK,1614034026,KFLL,JBU1171 ,2453,415,759.0,63.0,0,4
a78cfc,1614024080,KJFK,1614033063,KMCO,JBU1001 ,2203,415,4766.0,92.0,0,5
aa4548,1614023917,KJFK,1614033420,KMIA,AAL313  ,1390,156,2682.0,35.0,0,5
ad935b,1614023832,KJFK,1614025583,,JBU1537 ,1921,232,,,0,0
a1a458,1614023457,KJFK,1614046086,,JBU1769 ,2103,323,,,0,0
a2d27c,1614023351,KJFK,1614033426,,JBU575  ,1456,239,,,0,0
