icao24,firstSeen,estDepartureAirport,lastSeen,estArrivalAirport,callsign,estDepartureAirportHorizDistance,estDepartureAirportVertDistance,estArrivalAirportHorizDistance,estArrivalAirportVertDistance,departureAirportCandidatesCount,arrivalAirportCandidatesCount
ac82f8,1672608630,KJFK,1672614318,KCLT,AAL327  ,1996,133,5407.0,175.0,0,6
a2d27c,1672607552,KJFK,1672613949,KSAV,JBU341  ,1599,156,11060.0,1043.0,0,6
a7f6f6,1672607480,KJFK,1672616134,3FD0,JBU129  ,2152,117,8851.0,2478.0,0,12
a1c935,1672607154,KJFK,1672611134,7PS7,RPA5631 ,1625,133,10635.0,1005.0,0,10
adf128,1672607087,KJFK,1672615711,FD38,JBU2153 ,1749,163,7641.0,725.0,0,7
a928da,1672606983,KJFK,1672609014,KTEB,N69F    ,3861,148,11391.0,27.0,1,5
a50192,1672606762,KJFK,1672610669,7PS7,RPA4640 ,1604,117,13009.0,815.0,0,9
ad1986,1672606650,KJFK,1672616307,KMIA,AAL338  ,2393,148,4693.0,119.0,0,5
a1c57e,1672606575,KJFK,1672611606,KCMH,RPA5639 ,1853,163,1566.0,3.0,0,13
a51b93,1672606137,KJFK,1672612522,KIND,RPA4449 ,1808,156,4284.0,160.0,0,28
a1e1d8,1672606072,KJFK,1672609386,KRIC,RPA5657 ,1583,171,4961.0,192.0,0,11
a825e3,1672606008,KJFK,1672616990,MDLL,JBU2209 ,2286,140,3588.0,1520.0,0,4
a21f94,1672605902,KJFK,1672613007,FL84,JBU1677 ,1853,110,8066.0,365.0,0,6
a52911,1672605780,KJFK,1672610521,KRDU,RPA4718 ,1719,148,3114.0,27.0,0,6
a3b808,1672605720,KJFK,1672612454,KATL,JBU1719 ,1941,156,3140.0,0.0,0,20
a2000d,1672605650,KJFK,1672610369,KBKL,EDV5321 ,1803,148,9246.0,1331.0,0,8
a05f31,1672605589,KJFK,1672607818,KBOS,DAL1565 ,1646,178,8143.0,397.0,0,2
a1a3a9,1672605390,KJFK,1672614281,KFLL,JBU2701 ,2230,171,3208.0,58.0,0,4
a87c4f,1672605276,KJFK,1672614238,FD38,JBU53   ,2177,156,9579.0,710.0,0,8
a928da,1672604737,KJFK,1672606002,KJFK,N69F    ,4414,178,4361.0,148.0,1,3
a491f1,1672604286,KJFK,1672613210,FL88,DAL1120 ,1793,102,5513.0,2391.0,0,10
acb5ac,1672604280,KJFK,1672605641,KJFK,N918PD  ,10724,110,9465.0,72.0,0,2
a40027,1672604100,KJFK,1672616062,KDFW,AAL2246 ,2292,186,4641.0,195.0,0,21
a32814,1672603741,KJFK,1672606339,KBWI,EDV5449 ,1268,125,1245.0,8.0,0,5
a19691,1672603606,KJFK,1672606497,KIAD,RPA5797 ,1121,117,341.0,18.0,0,8
a1ccec,1672603556,KJFK,1672610730,FL84,RPA5603 ,1682,110,7163.0,495.0,0,6
a2925a,1672603500,KJFK,1672616558,KSAT,JBU725  ,2012,194,2925.0,96.0,0,11
a1a458,1672602990,KJFK,1672612634,KFLL,JBU1401 ,2349,178,4554.0,126.0,0,4
a30daf,1672602691,KJFK,1672610249,KBNA,LAK296  ,1014,156,2623.0,15.0,0,5
ade9c0,1672601838,KJFK,1672609791,KMCO,JBU383  ,2234,171,4585.0,92.0,0,7
a168f5,1672601085,KJFK,1672611649,,JBU1881 ,2111,163,,,0,0
a3f82a,1672600952,KJFK,1672603639,KSYR,JBU116  ,1572,156,4742.0,206.0,0,12
a1584a,1672600876,KJFK,1672605713,KRDU,EDV5081 ,1755,102,908.0,4.0,0,8
a976c7,1672599893,KJFK,1672607141,,JBU1721 ,1657,148,,,0,0
a37df6,1672599021,KJFK,1672602830,KBUF,JBU2602 ,1730,163,515.0,16.0,0,15
a58c29,1672598500,KJFK,1672607965,KMIA,AAL2148 ,2201,163,4031.0,96.0,0,5
a2b26b,1672597920,KJFK,1672599658,KORH,JBU776  ,1614,194,1332.0,58.0,0,11
ad8bed,1672597851,KJFK,1672606878,KFLL,JBU2201 ,1977,148,2747.0,35.0,0,4
ade609,1672597773,KJFK,1672608141,,JBU1837 ,2442,163,,,0,0
a2f5ad,1672597629,KJFK,1672603476,KSLK,KAP7    ,3029,270,1859.0,102.0,1,1
a08e3c,1672597278,KJFK,1672602899,KDTW,EDV5312 ,1729,110,6091.0,268.0,0,9
a4034f,1672596955,KJFK,1672606359,KSRQ,JBU163  ,1789,163,1368.0,24.0,0,4
acddf8,1672596560,KJFK,1672598669,VT03,EDV5228 ,1290,102,10817.0,2362.0,0,2
a4ce33,1672596040,KJFK,1672599220,KMVY,KAP319  ,1774,148,1384.0,101.0,0,5
a44308,1672595971,KJFK,1672604328,KMCO,DAL2872 ,1666,140,5621.0,145.0,0,8
a5307f,1672595890,KJFK,1672598334,KBOS,RPA4307 ,1339,148,8026.0,405.0,0,2
ac8217,1672595197,KJFK,1672614481,KLAS,DAL512  ,2084,163,2778.0,104.0,0,4
a4ba02,1672594909,KJFK,1672599322,KRDU,RPA4479 ,1699,163,3500.0,42.0,0,6
a11380,1672594812,KJFK,1672615933,KLAX,DAL8783 ,1814,156,2300.0,137.0,0,7
ac7e60,1672594642,KJFK,1672605958,TJSJ,DAL806  ,2033,156,4717.0,164.0,0,1
a51f4a,1672594426,KJFK,1672599511,KCMH,RPA4416 ,1708,171,1575.0,18.0,0,13
ab4ba6,1672594344,KJFK,1672603846,KMIA,JBU2993 ,1941,171,3840.0,89.0,0,5
a305aa,1672594250,KJFK,1672604668,KMSP,EDV4663 ,1918,133,1364.0,4.0,0,9
a51b93,1672594164,KJFK,1672596100,KORH,RPA4440 ,1020,163,695.0,27.0,0,10
adbe91,1672594121,KJFK,1672616104,KSFO,JBU1515 ,2166,125,2160.0,64.0,0,5
adf4e9,1672593660,KJFK,1672605085,MDSI,JBU1009 ,2758,201,12120.0,933.0,0,4
ac8985,1672593366,KJFK,1672599968,KATL,DAL482  ,1783,102,2566.0,30.0,0,20
aa7833,1672593291,KJFK,1672602418,KMIA,DAL2346 ,2083,133,3992.0,96.0,0,5
a752ea,1672593222,KJFK,1672607972,,JBU2517 ,1864,133,,,0,0
ad444d,1672593130,KJFK,1672604004,,JBU337  ,2523,178,,,0,0
4d21c5,1672592991,KJFK,1672595308,KBWI,SZN407  ,2390,133,1238.0,6.0,0,5
aa7bea,1672592788,KJFK,1672601877,KFLL,DAL2964 ,2100,156,6022.0,210.0,0,4
0200cb,1672592657,KJFK,1672614280,GMMN,RAM203J ,1908,95,1709.0,100.0,0,1
a14c29,1672592565,KJFK,1672613585,KLAX,DAL351  ,1938,133,2218.0,137.0,0,7
ad237c,1672592160,KJFK,1672612396,KSEA,ASA112  ,2334,156,1127.0,71.0,0,11
a02cf1,1672591939,KJFK,1672596689,KBKL,RPA4672 ,1397,148,9460.0,1041.0,0,8
a03f84,1672591537,KJFK,1672598159,KIND,RPA4638 ,1422,117,5780.0,244.0,0,26
a38d36,1672591480,KJFK,1672599869,KF45,DAL1128 ,1497,140,8438.0,549.0,0,8
adc9b6,1672591412,KJFK,1672606873,TBPB,JBU2661 ,2168,125,339.0,5.0,0,0
a28a2c,1672591264,KJFK,1672611835,KVUO,ASA857  ,1761,110,2579.0,38.0,0,21
acd838,1672591159,KJFK,1672600828,,AAL816  ,2235,156,,,0,0
a3cd58,1672591028,KJFK,1672599711,KTPA,DAL2561 ,2044,178,5572.0,136.0,0,7
abab67,1672590863,KJFK,1672608587,KU42,DAL384  ,2009,133,4616.0,980.0,0,6
a7167f,1672590796,KJFK,1672605206,TNCA,JBU757  ,1651,133,5059.0,202.0,0,0
a449af,1672590739,KJFK,1672600122,KFLL,DAL1272 ,2220,148,6187.0,218.0,0,4
a19a48,1672590647,KJFK,1672593837,KDCA,RPA5668 ,1517,133,3023.0,86.0,0,5
a1d096,1672590603,KJFK,1672598113,KJAX,JBU177  ,2778,125,10838.0,463.0,0,5
a3b11e,1672590511,KJFK,1672603648,KAUS,AAL2813 ,2286,171,2263.0,25.0,0,5
c00dce,1672590433,KJFK,1672594848,CYYZ,FLE115  ,2387,140,1331.0,5.0,0,4
aab2bf,1672590359,KJFK,1672598934,,JBU2179 ,2363,178,,,0,0
adafb5,1672590297,KJFK,1672612458,KHHR,JBU523  ,2300,194,2975.0,185.0,0,7
ab6800,1672590230,KJFK,1672593539,,JBU2021 ,1902,140,,,0,0
a44533,1672590132,KJFK,1672601028,MBPV,DAL1891 ,2057,117,306.0,57.0,0,1
a3c5ea,1672590057,KJFK,1672595868,TXKF,DAL617  ,1858,201,424.0,79.0,0,0
a654cb,1672589985,KJFK,1672598998,KTPA,JBU2725 ,2135,163,3674.0,83.0,0,8
a707a3,1672589919,KJFK,1672601647,TJSJ,JBU803  ,2114,163,4548.0,157.0,0,1
a8b8ba,1672589556,KJFK,1672597857,KMCO,JBU83   ,1971,140,5657.0,153.0,0,7
a0428a,1672589497,KJFK,1672610291,KLAX,AAL3    ,2371,209,2735.0,160.0,0,7
a01b56,1672589123,KJFK,1672597553,KMCO,DAL1324 ,2179,217,5514.0,138.0,0,8
acb5ac,1672589030,KJFK,1672592292,KJFK,N918PD  ,10854,41,10054.0,56.0,0,2
a19d0d,1672588877,KJFK,1672599926,,JBU1869 ,1620,133,,,0,0
a78cfc,1672588793,KJFK,1672597978,KMIA,JBU2593 ,1992,156,3230.0,58.0,0,5
a01bbc,1672588710,KJFK,1672596157,KBNA,RPA4615 ,1496,110,2250.0,30.0,0,5
ac8289,1672588635,KJFK,1672597521,FD38,JBU1853 ,1818,194,7696.0,542.0,0,7
a73dfe,1672588551,KJFK,1672607776,KU42,JBU871  ,1890,133,4079.0,942.0,0,5
aa4903,1672587949,KJFK,1672597377,KMIA,AAL315  ,1831,148,4464.0,111.0,0,5
ada227,1672587474,KJFK,1672609828,KSFO,JBU415  ,1907,178,1900.0,56.0,0,5
a70f11,1672587342,KJFK,1672596624,FL59,JBU1529 ,2128,156,12018.0,1463.0,0,14
a83e86,1672587070,KJFK,1672605976,KPHX,JBU2135 ,1970,148,702.0,57.0,0,10
ad5329,1672586979,KJFK,1672601593,,JBU1817 ,2146,140,,,0,0
a96577,1672586887,KJFK,1672609028,KSFO,DAL325  ,2051,194,1618.0,49.0,0,5
aa3417,1672586773,KJFK,1672607938,EGLL,AAL142  ,2016,117,3183.0,119.0,0,5
ab2c0c,1672586535,KJFK,1672589908,KBUF,DAL8859 ,1467,209,502.0,31.0,0,15
ad9ac9,1672586434,KJFK,1672595990,KMCO,JBU1083 ,2202,156,4775.0,92.0,0,8
ac5920,1672586227,KJFK,1672591069,KCLT,AAL311  ,1811,102,14456.0,1478.0,0,8
ad56e0,1672586142,KJFK,1672596923,MBPV,JBU855  ,2032,178,627.0,50.0,0,1
a12fcf,1672586040,KJFK,1672597386,KJFK,DAL312  ,2340,125,2009.0,95.0,0,1
a80d40,1672585714,KJFK,1672596493,,JBU1269 ,2114,156,,,0,0
a07f60,1672585625,KJFK,1672593119,KORD,EDV5317 ,1793,117,1492.0,6.0,0,5
aa4d77,1672585496,KJFK,1672593866,,JBU1533 ,2663,194,,,0,0
a6a3c2,1672585404,KJFK,1672597064,KTPA,JBU225  ,1985,171,1593.0,53.0,0,7
a091f3,1672585202,KJFK,1672589525,KRDU,EDV4902 ,2518,117,2273.0,25.0,0,6
a22642,1672584962,KJFK,1672606131,KSAN,ASA178  ,2914,239,7418.0,429.0,0,9
a1bc29,1672584857,KJFK,1672592094,,JBU1059 ,2071,148,,,0,0
a01112,1672584768,KJFK,1672606586,KSNA,AAL976  ,2082,171,4019.0,226.0,0,2
a21bea,1672584680,KJFK,1672586921,KBOS,RPA5595 ,1466,140,7754.0,397.0,0,2
a3133c,1672584612,KJFK,1672604646,KSEA,ASA136  ,2000,110,890.0,78.0,0,12
a39113,1672584540,KJFK,1672591462,KBNA,EDV4721 ,1992,125,2217.0,30.0,0,5
ac7b1b,1672584438,KJFK,1672594377,,JBU1851 ,2014,156,,,0,0
0c605e,1672584355,KJFK,1672592909,,BWA010  ,1535,163,,,0,0
a9a901,1672584284,KJFK,1672598711,KDEN,DAL2895 ,2275,255,1096.0,43.0,0,20
ab0d76,1672584036,KJFK,1672588586,,DAL1907 ,1598,133,,,0,0
a7e20a,1672583933,KJFK,1672592717,FD38,JBU2325 ,1666,125,9779.0,641.0,0,8
a168f5,1672583866,KJFK,1672586067,VT03,JBU1634 ,1442,163,2216.0,1821.0,0,4
a8df06,1672583805,KJFK,1672601384,MMMX,DAL625  ,1915,148,929.0,96.0,0,1
a44240,1672583688,KJFK,1672592849,08FA,DAL1120 ,2210,178,12447.0,1452.0,0,14
a01c37,1672583567,KJFK,1672604845,KLAX,AAL255  ,3585,209,2325.0,137.0,1,7
a939e8,1672583495,KJFK,1672594107,,DAL1547 ,2305,262,,,0,0
ad846f,1672583223,KJFK,1672594847,TJSJ,JBU2903 ,1837,148,4722.0,157.0,0,1
a2c8b5,1672583147,KJFK,1672585238,KBOS,JBU1218 ,1779,217,7354.0,382.0,0,2
ac6364,1672583088,KJFK,1672593827,,DAL1994 ,1942,125,,,0,0
aaf8f1,1672583019,KJFK,1672591973,KFLL,JBU765  ,2077,156,4707.0,126.0,0,4
ad9712,1672582950,KJFK,1672602945,KLAS,JBU411  ,2269,133,1743.0,74.0,0,4
a3ad6d,1672582870,KJFK,1672588253,KDTW,EDV4676 ,1588,102,5908.0,283.0,0,6
a526e6,1672582807,KJFK,1672605323,KSFO,ASA27   ,2082,117,1982.0,41.0,0,5
a37af8,1672582736,KJFK,1672590419,KORD,AAL2819 ,1848,117,2814.0,23.0,0,3
a3d4ed,1672582680,KJFK,1672592188,KMIA,AAL449  ,2432,186,3363.0,50.0,0,5
a12861,1672582570,KJFK,1672603499,KLAX,DAL1045 ,1988,117,1881.0,114.0,0,8
a023a5,1672582511,KJFK,1672606125,KSFO,AAL179  ,2138,186,1895.0,41.0,0,5
a2d27c,1672582445,KJFK,1672589290,KBNA,JBU1073 ,1708,133,2251.0,45.0,0,5
4247e0,1672582386,KJFK,1672590386,,CAY793  ,2452,117,,,0,0
0c2084,1672582282,KJFK,1672600799,MPTO,CMP803  ,2269,171,10739.0,400.0,0,3
ab4f5d,1672582183,KJFK,1672603405,KLAX,JBU2123 ,2105,148,3408.0,106.0,0,7
a1c935,1672582123,KJFK,1672590073,KJAX,RPA5610 ,1863,133,9233.0,371.0,0,7
a721a4,1672582043,KJFK,1672591392,KTPA,JBU125  ,2091,186,1743.0,53.0,0,7
ac45ac,1672581970,KJFK,1672592966,MDSI,DAL1917 ,2149,117,15802.0,850.0,0,4
a37b0c,1672581873,KJFK,1672591191,KMIA,AAL1610 ,1838,117,4070.0,81.0,0,5
a6f009,1672581809,KJFK,1672615472,KATL,DAL1873 ,2511,239,1895.0,0.0,0,20
a898a9,1672581499,KJFK,1672604082,KBUR,JBU459  ,2121,133,734.0,37.0,0,4
a44cda,1672581197,KJFK,1672595478,,DAL1874 ,1965,117,,,0,0
a7b0c4,1672581109,KJFK,1672596650,TBPB,JBU361  ,2265,178,404.0,13.0,0,0
ac0941,1672581012,KJFK,1672587609,KATL,DAL424  ,2117,186,2565.0,46.0,0,20
ac78b0,1672580916,KJFK,1672584179,KROC,EDV4975 ,1233,140,601.0,17.0,0,12
a96c96,1672580867,KJFK,1672587506,KATL,DAL863  ,1868,148,2519.0,38.0,0,20
ab83e8,1672580793,KJFK,1672591098,,DAL621  ,1604,156,,,0,0
407698,1672580533,KJFK,1672601438,EGLL,VIR26Q  ,1748,140,2454.0,73.0,0,5
a19910,1672580481,KJFK,1672594042,,JBU2097 ,2048,186,,,0,0
a198ed,1672580407,KJFK,1672591906,TJSJ,JBU503  ,2060,209,5072.0,187.0,0,1
a1b2ee,1672580326,KJFK,1672582316,KEWR,JBU8355 ,1436,156,1351.0,2.0,0,5
accd69,1672580254,KJFK,1672590139,,DAL1845 ,2224,148,,,0,0
ac1466,1672580181,KJFK,1672588697,,DAL1955 ,1719,95,,,0,0
ac767c,1672580100,KJFK,1672595693,,AAL1729 ,2371,140,,,0,0
a446aa,1672580026,KJFK,1672589270,KMIA,DAL2202 ,2132,117,3200.0,35.0,0,5
a2b26b,1672579971,KJFK,1672585182,KDTW,JBU219  ,1729,117,4886.0,214.0,0,8
ac7aa9,1672579846,KJFK,1672599656,KLAS,DAL1467 ,1793,156,2488.0,81.0,0,4
a1a3cc,1672579775,KJFK,1672589398,KFLL,JBU601  ,2050,171,3700.0,73.0,0,4
aac7ab,1672579710,KJFK,1672611938,KJFK,JBU743  ,2083,140,5144.0,224.0,0,2
a15ebc,1672579599,KJFK,1672601065,KSFO,DAL487  ,2121,171,1850.0,34.0,0,5
a194aa,1672579536,KJFK,1672590688,MDBL,JBU1109 ,2340,148,5837.0,1577.0,0,5
ad3997,1672579448,KJFK,1672591678,KDFW,AAL2234 ,1864,102,4008.0,142.0,0,22
adb35c,1672579337,KJFK,1672593582,TNCA,JBU1457 ,1433,163,4988.0,187.0,0,0
ad8fa4,1672579267,KJFK,1672599972,KSAN,JBU189  ,1880,171,10793.0,634.0,0,9
a09947,1672579170,KJFK,1672592033,KAUS,DAL659  ,1551,224,1795.0,2.0,0,6
ac259b,1672579024,KJFK,1672594072,TNCA,DAL613  ,1609,148,3386.0,96.0,0,0
a03f24,1672578886,KJFK,1672589726,KMSY,DAL1486 ,1551,224,1321.0,62.0,0,5
a32bf3,1672578825,KJFK,1672584478,TXKF,AAL1289 ,2237,186,396.0,95.0,0,0
ab6b45,1672578480,KJFK,1672590149,TJSJ,DAL639  ,2162,156,5402.0,187.0,0,1
a869bc,1672578060,KJFK,1672586631,KF45,JBU1053 ,1672,156,6890.0,854.0,0,8
a0634c,1672577930,KJFK,1672581119,KDCA,RPA4500 ,1392,125,3068.0,94.0,0,5
a495b4,1672577865,KJFK,1672587158,08FA,DAL1516 ,1968,133,6660.0,1475.0,0,13
a98f6a,1672577765,KJFK,1672586214,KMCO,JBU583  ,1993,194,4023.0,16.0,0,6
0c605f,1672577700,KJFK,1672601305,,BWA521  ,2512,133,,,0,0
accee2,1672577573,KJFK,1672599667,KSFO,ASA186  ,1484,178,1993.0,34.0,0,5
a1a0c4,1672577527,KJFK,1672586026,,JBU779  ,2388,224,,,0,0
ac89f7,1672577439,KJFK,1672587649,,JBU751  ,2130,171,,,0,0
a1a0a1,1672577341,KJFK,1672591227,,JBU939  ,1736,148,,,0,0
a423c4,1672577250,KJFK,1672586571,KTPA,DAL1385 ,1905,209,1735.0,53.0,0,7
0d0aef,1672577160,KJFK,1672595039,MMMX,AMX405  ,2925,186,662.0,142.0,0,1
ad7ab8,1672577077,KJFK,1672586654,,JBU1691 ,2375,178,,,0,0
a02c40,1672576999,KJFK,1672598549,KLAX,AAL1    ,2162,156,1828.0,91.0,0,8
a87c4f,1672576644,KJFK,1672586114,KMIA,JBU2293 ,1476,163,4112.0,89.0,0,5
acca19,1672576582,KJFK,1672610686,KJFK,JBU788  ,2000,194,5125.0,217.0,0,2
a87898,1672576504,KJFK,1672586243,KFLL,JBU2329 ,2121,148,4091.0,88.0,0,4
a35af8,1672576447,KJFK,1672590296,,AAL2237 ,3143,308,,,0,0
a976c7,1672576364,KJFK,1672583855,KORD,JBU1705 ,1514,163,1432.0,6.0,0,5
a3373a,1672576157,KJFK,1672587746,MDBG,AAL2443 ,1954,117,12052.0,737.0,0,2
a8ab3c,1672576086,KJFK,1672598156,KJFK,JBU121  ,1783,163,4459.0,194.0,0,2
ad15cf,1672576015,KJFK,1672606703,KDFW,AAL1349 ,2254,140,3666.0,112.0,0,23
a825e3,1672575930,KJFK,1672585654,KTPA,JBU2425 ,2515,217,1918.0,46.0,0,7
a65454,1672575846,KJFK,1672596629,KSEA,DAL308  ,2121,186,843.0,86.0,0,12
abc91f,1672575754,KJFK,1672594313,KU42,DAL354  ,2402,163,4298.0,965.0,0,5
aacf19,1672575670,KJFK,1672595753,KLAS,JBU1611 ,2065,163,1522.0,59.0,0,4
a37eb0,1672575593,KJFK,1672585280,KMIA,AAL1032 ,1738,156,3223.0,35.0,0,5
a9c5c5,1672575533,KJFK,1672589873,TNCA,JBU1057 ,1952,140,4185.0,134.0,0,0
4d010d,1672575415,KJFK,1672598475,ELLX,ICV92BQ ,2848,163,1284.0,25.0,0,2
a3ed69,1672575318,KJFK,1672584471,KMSP,DAL557  ,1661,148,1072.0,17.0,0,10
ad3c1f,1672575245,KJFK,1672594698,KSEA,ASA7    ,2272,194,864.0,93.0,0,12
ab9de9,1672575182,KJFK,1672594709,KPHX,DAL707  ,2745,430,1154.0,19.0,0,10
ad0074,1672575091,KJFK,1672589509,,JBU149  ,2446,186,,,0,0
ad0375,1672574963,KJFK,1672593757,SKBO,AVA021  ,1924,148,6661.0,164.0,0,2
a19cc7,1672574679,KJFK,1672586212,TJIG,JBU1603 ,2106,201,5387.0,195.0,0,1
ab9eca,1672574545,KJFK,1672585554,,AAL1327 ,2468,194,,,0,0
a88774,1672572126,KJFK,1672572777,KLGA,JBU8352 ,670,239,1863.0,92.0,0,3
ad3872,1672572067,KJFK,1672579134,,AVA043  ,1253,110,,,0,0
a1a832,1672571992,KJFK,1672583069,MDBG,JBU869  ,941,110,10900.0,806.0,0,2
acbf73,1672571951,KJFK,1672573593,KJFK,N920PD  ,10658,79,9811.0,87.0,0,2
a3484e,1672571881,KJFK,1672581942,KMIA,AAL419  ,1592,156,3461.0,50.0,0,5
a85ff5,1672571802,KJFK,1672581336,FD38,JBU1953 ,868,156,12127.0,535.0,0,8
adf128,1672571701,KJFK,1672581869,,JBU137  ,1429,148,,,0,0
ab355c,1672571305,KJFK,1672583113,MBPV,JBU255  ,921,110,575.0,65.0,0,1
a1a3a9,1672569185,KJFK,1672580512,TJBQ,JBU2539 ,962,117,11998.0,522.0,0,1
0c208d,1672569120,KJFK,1672587865,MPTO,CMP894  ,2338,277,10699.0,370.0,0,3
4cc534,1672568160,KJFK,1672590500,EBLG,SVA902  ,2463,239,2122.0,4.0,0,3
780233,1672564410,KJFK,1672571561,KORD,CPA3085 ,2317,209,1548.0,16.0,0,5
3c71a1,1672561086,KJFK,1672585829,EDDP,BCS67Z  ,1385,133,1501.0,65.0,0,6
06a1e9,1672560991,KJFK,1672567903,KORD,QTR2W   ,996,133,1513.0,6.0,0,5
a560fb,1672560914,KJFK,1672577531,MSLP,TAI567  ,1678,178,11490.0,2057.0,0,3
71c046,1672560692,KJFK,1672586188,PANC,KAL258  ,1975,178,651.0,357.0,0,14
a92650,1672557552,KJFK,1672593758,,TAI571  ,1456,171,,,0,0
a0326c,1672555747,KJFK,1672590643,LLBG,RKS11   ,1053,232,6719.0,195.0,0,4
4d0102,1672555572,KJFK,1672578249,ELLX,CLX51Y  ,1574,178,751.0,48.0,0,2
aa57df,1672555475,KJFK,1672598718,OTHH,AAL120  ,2519,262,1034.0,125.0,0,1
0c605d,1672555161,KJFK,1672571307,,BWA527  ,1287,239,,,0,0
a1d096,1672554273,KJFK,1672563689,KMSP,JBU617  ,885,133,611.0,40.0,0,9
0c2094,1672554034,KJFK,1672573088,MPTO,CMP807  ,2245,323,10593.0,377.0,0,3
71c010,1672553858,KJFK,1672607208,RKSI,KAL086  ,2122,148,6059.0,53.0,0,1
a05087,1672553446,KJFK,1672558923,KIAD,GTX248  ,658,178,1954.0,3.0,0,8
a9f655,1672553370,KJFK,1672586213,SPJC,GLG7393 ,2139,255,7135.0,239.0,0,5
47b1dc,1672552513,KJFK,1672576675,EDDB,NBT602  ,1476,110,1052.0,32.0,0,3
a707a3,1672552057,KJFK,1672563315,TJPS,JBU745  ,1190,148,21851.0,2429.0,0,1
47b12e,1672551732,KJFK,1672574546,ENGM,NBT002  ,2141,209,4718.0,226.0,0,1
7380c0,1672551501,KJFK,1672586378,LLBG,ELY008  ,2340,239,7499.0,240.0,0,4
48ae00,1672550312,KJFK,1672576150,EPWA,LOT2LY  ,1737,117,1407.0,18.0,0,1
4ba94c,1672550204,KJFK,1672580698,LTFM,THY12   ,3263,346,19216.0,617.0,0,0
a81abe,1672549813,KJFK,1672552013,KBOS,JBU2318 ,1976,285,3305.0,207.0,0,3
a752ea,1672549603,KJFK,1672559817,,JBU237  ,2249,262,,,0,0
394a09,1672549448,KJFK,1672572016,LFPG,AFR017  ,1244,156,2430.0,32.0,0,8
4ba949,1673758782,KJFK,1673788725,LTFM,THY12   ,1086,133,5239.0,220.0,0,2
a2dda1,1673758523,KJFK,1673761737,KROC,JBU486  ,967,224,965.0,86.0,0,13
a854d0,1673758435,KJFK,1673768633,,JBU937  ,786,125,,,0,0
a24aca,1673758350,KJFK,1673760228,KORH,JBU676  ,534,49,419.0,12.0,0,10
a790b3,1673758242,KJFK,1673791379,KJFK,JBU839  ,712,117,1490.0,26.0,0,1
ad4bcb,1673758113,KJFK,1673770296,TJIG,JBU403  ,820,26,5020.0,240.0,0,1
a148b9,1673758041,KJFK,1673760417,VT30,EDV5427 ,532,133,7590.0,1834.0,0,4
a85887,1673757963,KJFK,1673768437,,JBU409  ,538,41,,,0,0
a9ddb0,1673757856,KJFK,1673790153,,AAL951  ,1818,178,,,0,0
89659b,1673757757,KJFK,1673799447,OMAM,ETD47N  ,1278,224,26836.0,1294.0,0,1
a7bfa0,1673757660,KJFK,1673768692,,JBU509  ,987,163,,,0,0
a2af3e,1673757584,KJFK,1673761614,,EDV5168 ,552,140,,,0,0
76cce4,1673757463,KJFK,1673818747,,SIA23   ,1115,209,,,0,0
a1db3a,1673757376,KJFK,1673762791,KCVG,ABX306  ,728,247,2746.0,52.0,0,13
a130cb,1673757145,KJFK,1673761672,CYYZ,EDV4987 ,588,148,2127.0,97.0,0,3
abf6ae,1673757081,KJFK,1673759309,KBOS,DAL2029 ,684,140,5775.0,268.0,0,2
a37a3f,1673757009,KJFK,1673759508,KSYR,JBU2516 ,659,163,2744.0,31.0,0,12
a4c527,1673756945,KJFK,1673760928,CYYZ,RPA4323 ,538,217,1754.0,97.0,0,4
a2c93f,1673756891,KJFK,1673759922,KROC,EDV5095 ,620,178,582.0,78.0,0,12
a557fe,1673756821,KJFK,1673760929,KRDU,RPA4664 ,612,171,1511.0,25.0,0,7
a74f33,1673756687,KJFK,1673763468,,JBU1359 ,752,26,,,0,0
aca29a,1673756551,KJFK,1673776525,KONT,JBU355  ,835,148,1999.0,55.0,0,6
a095aa,1673756412,KJFK,1673758975,,EDV4850 ,551,148,,,0,0
48ae04,1673756326,KJFK,1673782706,EPWA,LOT2LY  ,1290,156,2224.0,141.0,0,1
a3619c,1673756225,KJFK,1673760058,KRDU,JBU1385 ,705,163,2976.0,50.0,0,7
a3a575,1673756160,KJFK,1673762690,KORD,JBU605  ,754,209,1429.0,82.0,0,5
a07f60,1673755843,KJFK,1673759156,NK87,EDV4920 ,645,209,2523.0,437.0,0,13
ade609,1673755763,KJFK,1673774247,KLAS,JBU711  ,615,156,1535.0,43.0,0,4
461f09,1673755366,KJFK,1673780745,EFHK,FIN16   ,745,148,726.0,181.0,0,2
a33a1d,1673754647,KJFK,1673758033,KBUF,JBU102  ,671,156,274.0,92.0,0,15
a0144e,1673754553,KJFK,1673756565,KBOS,RPA4300 ,538,148,6790.0,306.0,0,3
a32f82,1673753951,KJFK,1673755645,KBGM,EDV4632 ,548,148,8147.0,1215.0,0,4
a752ea,1673753778,KJFK,1673761085,KPBI,JBU1053 ,537,117,14776.0,680.0,0,1
e80200,1673753669,KJFK,1673778112,SPJC,LAN531  ,2112,262,560.0,19.0,0,5
aabbc9,1673753436,KJFK,1673788774,SAEZ,AAL953  ,1440,217,3518.0,93.0,0,4
495301,1673753021,KJFK,1673774699,LPPT,TAP210  ,748,163,2330.0,91.0,0,4
a4b6b6,1673752973,KJFK,1673774925,EGLL,JBU7    ,1064,209,2032.0,134.0,0,5
